id,modify_timestamp,database_name,orig_id,orig_table,type,value1,value2,value3,value4,value5,date_value,client,env,create_timestamp,entry_timestamp,updated_timestamp
3149,2015-08-11 13:57:09.410000000,UCF_WAREHOUSE_QA,4,dbo.config,coreRevision,v4.7.1,Source control revision for core repository,11,,,2015-08-11 13:57:09.410000000,UCF,QA,2015-08-11 13:57:09.410000000,2015-08-22 10:56:13.640000000,2015-08-22 10:56:18.253000000
3150,2015-08-12 16:25:35.347000000,VCA_WAREHOUSE_QA,3,dbo.config,ScmRevision,8fc2cabe79206b79b13dafd820a2df7fb8940d46,The build version (ie. 4791),,,,2015-08-12 16:25:35.347000000,VCA,QA,2015-08-12 16:25:35.347000000,2015-08-22 10:56:13.970000000,2015-08-22 10:56:18.253000000
3151,2015-08-12 16:24:43.273000000,VCA_WAREHOUSE_QA,4,dbo.config,coreRevision,v4.7.2,Source control revision for core repository,12,,,2015-08-12 16:24:43.273000000,VCA,QA,2015-08-12 16:24:43.273000000,2015-08-22 10:56:13.970000000,2015-08-22 10:56:18.253000000
3152,2015-08-20 18:31:46.247000000,XCLS_WAREHOUSE_QA,3,dbo.config,ScmRevision,e77bd0f65492ae5b9cd84cc16deef48144acc36a,The build version (ie. 4791),,,,2015-08-20 18:31:46.247000000,XCLS,QA,2015-08-20 18:31:46.247000000,2015-08-22 10:56:14.250000000,2015-08-22 10:56:18.253000000
3153,2015-08-13 23:27:08.193000000,XCLS_WAREHOUSE_QA,4,dbo.config,coreRevision,v4.7.1,Source control revision for core repository,11,,,2015-08-13 23:27:08.193000000,XCLS,QA,2015-08-13 23:27:08.193000000,2015-08-22 10:56:14.250000000,2015-08-22 10:56:18.253000000
3068,2015-08-21 04:18:37.993000000,XCLS Nightly Job DEV,,nightly job,previous run,Success,45 StartClientBackupJob,0,20150819,45,2015-08-21 04:18:37.993000000,XCLS,DEV,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3069,2015-08-21 04:18:37.993000000,XCLS Nightly Job PRD,,nightly job,last step,Success,38 Report job errors,1,20150820,38,2015-08-21 04:18:37.993000000,XCLS,PRD,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3070,2015-08-21 04:18:37.993000000,XCLS Nightly Job PRD,,nightly job,failed step,Failed,32 Trigger for Measure Processing Deleted Persons,1,20150820,38,2015-08-21 04:18:37.993000000,XCLS,PRD,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3071,2015-08-21 04:18:37.993000000,XCLS Nightly Job QA,,nightly job,last step,Success,45 StartClientBackupJob,1,20150820,45,2015-08-21 04:18:37.993000000,XCLS,QA,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3072,2015-08-21 04:18:37.993000000,XCLS Nightly Job QA,,nightly job,failed step,Failed,44 Maintenance Timing Errors,1,20150820,45,2015-08-21 04:18:37.993000000,XCLS,QA,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3073,2015-08-21 04:18:37.993000000,XCLS Nightly Job QA,,nightly job,failed step,Failed,18 Check Cutoff Time,1,20150820,45,2015-08-21 04:18:37.993000000,XCLS,QA,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3074,2015-08-21 04:18:37.993000000,XCLS Nightly Job UAT,,nightly job,last step,Success,38 Report job errors,1,20150820,38,2015-08-21 04:18:37.993000000,XCLS,UAT,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3075,2015-08-21 04:18:37.993000000,XCLS Nightly Job UAT,,nightly job,failed step,Failed,32 Trigger for Measure Processing Deleted Persons,1,20150820,38,2015-08-21 04:18:37.993000000,XCLS,UAT,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3021,2015-08-21 04:18:37.993000000,ACP Nightly Job DEV,,nightly job,previous run,Success,45 StartClientBackupJob,0,20150818,45,2015-08-21 04:18:37.993000000,ACP,DEV,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3022,2015-08-21 04:18:37.993000000,ACP Nightly Job QA,,nightly job,previous run,Success,45 StartClientBackupJob,0,20150819,45,2015-08-21 04:18:37.993000000,ACP,QA,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3023,2015-08-21 04:18:37.993000000,ACP Nightly Job UAT,,nightly job,previous run,Success,45 StartClientBackupJob,0,20150819,45,2015-08-21 04:18:37.993000000,ACP,UAT,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3024,2015-08-21 04:18:37.993000000,AHP Nightly Job DEV,,nightly job,previous run,Cancelled,28 Load Event,0,20150818,44,2015-08-21 04:18:37.993000000,AHP,DEV,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3025,2015-08-21 04:18:37.993000000,AHP Nightly Job PRD,,nightly job,last step,Success,37 Report job errors,1,20150820,37,2015-08-21 04:18:37.993000000,AHP,PRD,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3026,2015-08-21 04:18:37.993000000,AHP Nightly Job PRD,,nightly job,failed step,Failed,31 Trigger for Measure Processing Deleted Persons,1,20150820,37,2015-08-21 04:18:37.993000000,AHP,PRD,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3027,2015-08-21 04:18:37.993000000,AHP Nightly Job QA,,nightly job,last step,Success,44 StartClientBackupJob,1,20150820,44,2015-08-21 04:18:37.993000000,AHP,QA,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3028,2015-08-21 04:18:37.993000000,AHP Nightly Job QA,,nightly job,failed step,Failed,38 Trigger for Measure Processing Deleted Persons,1,20150820,44,2015-08-21 04:18:37.993000000,AHP,QA,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3029,2015-08-21 04:18:37.993000000,AHP Nightly Job UAT,,nightly job,last step,Success,37 Report job errors,1,20150820,37,2015-08-21 04:18:37.993000000,AHP,UAT,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3030,2015-08-21 04:18:37.993000000,AHP Nightly Job UAT,,nightly job,failed step,Failed,31 Trigger for Measure Processing Deleted Persons,1,20150820,37,2015-08-21 04:18:37.993000000,AHP,UAT,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3031,2015-08-21 04:18:37.993000000,AXBRO Nightly Job DEV,,nightly job,previous run,Success,44 Report job errors,0,20150811,44,2015-08-21 04:18:37.993000000,AXBRO,DEV,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3032,2015-08-21 04:18:37.993000000,AXBRO Nightly Job QA,,nightly job,previous run,Success,44 Report job errors,0,20150812,44,2015-08-21 04:18:37.993000000,AXBRO,QA,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3033,2015-08-21 04:18:37.993000000,BIDCO Nightly Job PRD,,nightly job,last step,Success,32 Report job errors,1,20150820,32,2015-08-21 04:18:37.993000000,BIDCO,PRD,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3034,2015-08-21 04:18:37.993000000,BIDCO Nightly Job PRD,,nightly job,failed step,Failed,24 Trigger for Measure Processing Deleted Persons,1,20150820,32,2015-08-21 04:18:37.993000000,BIDCO,PRD,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3035,2015-08-21 04:18:37.993000000,BIDCO Nightly Job QA,,nightly job,previous run,Success,32 Report job errors,0,20150812,32,2015-08-21 04:18:37.993000000,BIDCO,QA,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3036,2015-08-21 04:18:37.993000000,CCCN Nightly Job DEV,,nightly job,previous run,Cancelled,29 Load Event,0,20150814,32,2015-08-21 04:18:37.993000000,CCCN,DEV,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
3037,2015-08-21 04:18:37.993000000,CCCN Nightly Job PRD,,nightly job,failed,Failed,35 Report job errors,1,20150820,35,2015-08-21 04:18:37.993000000,CCCN,PRD,2015-08-21 04:18:37.993000000,2015-08-22 10:56:17.050000000,2015-08-22 10:56:17.050000000
